sample_size,scale,original_n,source,name,value,power,scale2,sd_item,new_sample
45,1,35,Low Variance,Decile 40,0.8,80,Small Scale,0.285964242082766,39.8774763040262
55,2,35,Low Variance,Decile 40,0.833333333333333,80,Medium Scale,4.71381492008093,48.739137704921
50,3,35,Low Variance,Decile 40,0.833333333333333,80,Large Scale,63.4997055438284,44.3083070044736
65,1,35,Medium Variance,Decile 40,0.8,80,Small Scale,0.493099864124287,57.6007991058157
95,2,35,Medium Variance,Decile 40,0.8,80,Medium Scale,10.6909858537045,84.1857833084998
70,3,35,Medium Variance,Decile 40,0.866666666666667,80,Large Scale,114.171886749355,62.031629806263
65,1,35,High Variance,Decile 50,0.8,80,Small Scale,1.11163515303956,57.6007991058157
90,2,35,High Variance,Decile 50,0.866666666666667,80,Medium Scale,13.8630505420922,79.7549526080525
60,3,35,High Variance,Decile 50,0.8,80,Large Scale,176.160680121747,53.1699684053683
45,1,35,Low Variance,Decile 50,0.833333333333333,80,Small Scale,0.285964242082766,39.8774763040262
55,2,35,Low Variance,Decile 50,0.833333333333333,80,Medium Scale,4.71381492008093,48.739137704921
50,3,35,Low Variance,Decile 50,0.9,80,Large Scale,63.4997055438284,44.3083070044736
60,1,35,Medium Variance,Decile 50,0.866666666666667,80,Small Scale,0.493099864124287,53.1699684053683
85,2,35,Medium Variance,Decile 50,0.833333333333333,80,Medium Scale,10.6909858537045,75.3241219076051
65,3,35,Medium Variance,Decile 50,0.866666666666667,80,Large Scale,114.171886749355,57.6007991058157
50,1,35,High Variance,Decile 60,0.833333333333333,80,Small Scale,1.11163515303956,44.3083070044736
50,2,35,High Variance,Decile 60,0.8,80,Medium Scale,13.8630505420922,44.3083070044736
45,3,35,High Variance,Decile 60,0.8,80,Large Scale,176.160680121747,39.8774763040262
40,1,35,Low Variance,Decile 60,0.8,80,Small Scale,0.285964242082766,35.4466456035789
45,2,35,Low Variance,Decile 60,0.833333333333333,80,Medium Scale,4.71381492008093,39.8774763040262
45,3,35,Low Variance,Decile 60,0.8,80,Large Scale,63.4997055438284,39.8774763040262
45,1,35,Medium Variance,Decile 60,0.8,80,Small Scale,0.493099864124287,39.8774763040262
50,2,35,Medium Variance,Decile 60,0.8,80,Medium Scale,10.6909858537045,44.3083070044736
50,3,35,Medium Variance,Decile 60,0.833333333333333,80,Large Scale,114.171886749355,44.3083070044736
45,1,35,High Variance,Decile 70,0.866666666666667,80,Small Scale,1.11163515303956,39.8774763040262
50,2,35,High Variance,Decile 70,0.8,80,Medium Scale,13.8630505420922,44.3083070044736
40,3,35,High Variance,Decile 70,0.833333333333333,80,Large Scale,176.160680121747,35.4466456035789
40,1,35,Low Variance,Decile 70,0.866666666666667,80,Small Scale,0.285964242082766,35.4466456035789
45,2,35,Low Variance,Decile 70,0.866666666666667,80,Medium Scale,4.71381492008093,39.8774763040262
40,3,35,Low Variance,Decile 70,0.8,80,Large Scale,63.4997055438284,35.4466456035789
40,1,35,Medium Variance,Decile 70,0.833333333333333,80,Small Scale,0.493099864124287,35.4466456035789
35,2,35,Medium Variance,Decile 70,0.866666666666667,80,Medium Scale,10.6909858537045,31.0158149031315
40,3,35,Medium Variance,Decile 70,0.866666666666667,80,Large Scale,114.171886749355,35.4466456035789
25,1,35,High Variance,Decile 80,0.8,80,Small Scale,1.11163515303956,22.1541535022368
30,2,35,High Variance,Decile 80,0.8,80,Medium Scale,13.8630505420922,26.5849842026842
30,3,35,High Variance,Decile 80,0.8,80,Large Scale,176.160680121747,26.5849842026842
40,1,35,Low Variance,Decile 80,0.866666666666667,80,Small Scale,0.285964242082766,35.4466456035789
35,2,35,Low Variance,Decile 80,0.8,80,Medium Scale,4.71381492008093,31.0158149031315
40,3,35,Low Variance,Decile 80,0.933333333333333,80,Large Scale,63.4997055438284,35.4466456035789
35,1,35,Medium Variance,Decile 80,0.8,80,Small Scale,0.493099864124287,31.0158149031315
30,2,35,Medium Variance,Decile 80,0.8,80,Medium Scale,10.6909858537045,26.5849842026842
35,3,35,Medium Variance,Decile 80,0.866666666666667,80,Large Scale,114.171886749355,31.0158149031315
25,1,35,High Variance,Decile 90,0.8,80,Small Scale,1.11163515303956,22.1541535022368
25,2,35,High Variance,Decile 90,0.8,80,Medium Scale,13.8630505420922,22.1541535022368
30,3,35,High Variance,Decile 90,0.9,80,Large Scale,176.160680121747,26.5849842026842
35,1,35,Low Variance,Decile 90,0.8,80,Small Scale,0.285964242082766,31.0158149031315
30,2,35,Low Variance,Decile 90,0.8,80,Medium Scale,4.71381492008093,26.5849842026842
30,3,35,Low Variance,Decile 90,0.8,80,Large Scale,63.4997055438284,26.5849842026842
30,1,35,Medium Variance,Decile 90,0.8,80,Small Scale,0.493099864124287,26.5849842026842
25,2,35,Medium Variance,Decile 90,0.8,80,Medium Scale,10.6909858537045,22.1541535022368
30,3,35,Medium Variance,Decile 90,0.866666666666667,80,Large Scale,114.171886749355,26.5849842026842
500,1,40,High Variance,Decile 0,0.8,80,Small Scale,1.06245989630603,420.943058495791
95,1,40,Low Variance,Decile 0,0.8,80,Small Scale,0.283267032687373,79.9791811142002
100,2,40,Low Variance,Decile 0,0.833333333333333,80,Medium Scale,4.60031283879389,84.1886116991581
115,3,40,Low Variance,Decile 0,0.833333333333333,80,Large Scale,65.1400166467863,96.8169034540318
135,1,40,Medium Variance,Decile 0,0.833333333333333,80,Small Scale,0.509108656247813,113.654625793863
300,2,40,Medium Variance,Decile 0,0.8,80,Medium Scale,9.88391575429538,252.565835097474
205,3,40,Medium Variance,Decile 0,0.8,80,Large Scale,105.61655536813,172.586653983274
240,1,40,High Variance,Decile 10,0.8,80,Small Scale,1.06245989630603,202.052668077979
285,3,40,High Variance,Decile 10,0.8,80,Large Scale,173.502063977161,239.937543342601
70,1,40,Low Variance,Decile 10,0.8,80,Small Scale,0.283267032687373,58.9320281894107
65,2,40,Low Variance,Decile 10,0.833333333333333,80,Medium Scale,4.60031283879389,54.7225976044528
80,3,40,Low Variance,Decile 10,0.8,80,Large Scale,65.1400166467863,67.3508893593265
110,1,40,Medium Variance,Decile 10,0.8,80,Small Scale,0.509108656247813,92.6074728690739
215,2,40,Medium Variance,Decile 10,0.8,80,Medium Scale,9.88391575429538,181.00551515319
160,3,40,Medium Variance,Decile 10,0.8,80,Large Scale,105.61655536813,134.701778718653
140,1,40,High Variance,Decile 20,0.8,80,Small Scale,1.06245989630603,117.864056378821
235,2,40,High Variance,Decile 20,0.8,80,Medium Scale,13.6933569376066,197.843237493022
170,3,40,High Variance,Decile 20,0.8,80,Large Scale,173.502063977161,143.120639888569
65,1,40,Low Variance,Decile 20,0.8,80,Small Scale,0.283267032687373,54.7225976044528
65,2,40,Low Variance,Decile 20,0.833333333333333,80,Medium Scale,4.60031283879389,54.7225976044528
70,3,40,Low Variance,Decile 20,0.833333333333333,80,Large Scale,65.1400166467863,58.9320281894107
100,1,40,Medium Variance,Decile 20,0.866666666666667,80,Small Scale,0.509108656247813,84.1886116991581
140,2,40,Medium Variance,Decile 20,0.8,80,Medium Scale,9.88391575429538,117.864056378821
110,3,40,Medium Variance,Decile 20,0.8,80,Large Scale,105.61655536813,92.6074728690739
110,1,40,High Variance,Decile 30,0.8,80,Small Scale,1.06245989630603,92.6074728690739
180,2,40,High Variance,Decile 30,0.833333333333333,80,Medium Scale,13.6933569376066,151.539501058485
120,3,40,High Variance,Decile 30,0.8,80,Large Scale,173.502063977161,101.02633403899
60,1,40,Low Variance,Decile 30,0.8,80,Small Scale,0.283267032687373,50.5131670194949
65,2,40,Low Variance,Decile 30,0.833333333333333,80,Medium Scale,4.60031283879389,54.7225976044528
65,3,40,Low Variance,Decile 30,0.8,80,Large Scale,65.1400166467863,54.7225976044528
75,1,40,Medium Variance,Decile 30,0.8,80,Small Scale,0.509108656247813,63.1414587743686
90,2,40,Medium Variance,Decile 30,0.8,80,Medium Scale,9.88391575429538,75.7697505292423
100,3,40,Medium Variance,Decile 30,0.833333333333333,80,Large Scale,105.61655536813,84.1886116991581
85,1,40,High Variance,Decile 40,0.8,80,Small Scale,1.06245989630603,71.5603199442844
110,2,40,High Variance,Decile 40,0.8,80,Medium Scale,13.6933569376066,92.6074728690739
90,3,40,High Variance,Decile 40,0.8,80,Large Scale,173.502063977161,75.7697505292423
60,1,40,Low Variance,Decile 40,0.866666666666667,80,Small Scale,0.283267032687373,50.5131670194949
60,2,40,Low Variance,Decile 40,0.8,80,Medium Scale,4.60031283879389,50.5131670194949
65,3,40,Low Variance,Decile 40,0.833333333333333,80,Large Scale,65.1400166467863,54.7225976044528
65,1,40,Medium Variance,Decile 40,0.8,80,Small Scale,0.509108656247813,54.7225976044528
80,2,40,Medium Variance,Decile 40,0.866666666666667,80,Medium Scale,9.88391575429538,67.3508893593265
70,3,40,Medium Variance,Decile 40,0.833333333333333,80,Large Scale,105.61655536813,58.9320281894107
70,1,40,High Variance,Decile 50,0.833333333333333,80,Small Scale,1.06245989630603,58.9320281894107
95,2,40,High Variance,Decile 50,0.866666666666667,80,Medium Scale,13.6933569376066,79.9791811142002
70,3,40,High Variance,Decile 50,0.8,80,Large Scale,173.502063977161,58.9320281894107
55,1,40,Low Variance,Decile 50,0.9,80,Small Scale,0.283267032687373,46.303736434537
55,2,40,Low Variance,Decile 50,0.833333333333333,80,Medium Scale,4.60031283879389,46.303736434537
50,3,40,Low Variance,Decile 50,0.8,80,Large Scale,65.1400166467863,42.0943058495791
60,1,40,Medium Variance,Decile 50,0.8,80,Small Scale,0.509108656247813,50.5131670194949
65,2,40,Medium Variance,Decile 50,0.833333333333333,80,Medium Scale,9.88391575429538,54.7225976044528
55,3,40,Medium Variance,Decile 50,0.8,80,Large Scale,105.61655536813,46.303736434537
55,1,40,High Variance,Decile 60,0.833333333333333,80,Small Scale,1.06245989630603,46.303736434537
55,2,40,High Variance,Decile 60,0.833333333333333,80,Medium Scale,13.6933569376066,46.303736434537
60,3,40,High Variance,Decile 60,0.866666666666667,80,Large Scale,173.502063977161,50.5131670194949
50,1,40,Low Variance,Decile 60,0.833333333333333,80,Small Scale,0.283267032687373,42.0943058495791
45,2,40,Low Variance,Decile 60,0.833333333333333,80,Medium Scale,4.60031283879389,37.8848752646211
50,3,40,Low Variance,Decile 60,0.833333333333333,80,Large Scale,65.1400166467863,42.0943058495791
55,1,40,Medium Variance,Decile 60,0.8,80,Small Scale,0.509108656247813,46.303736434537
55,2,40,Medium Variance,Decile 60,0.8,80,Medium Scale,9.88391575429538,46.303736434537
55,3,40,Medium Variance,Decile 60,0.8,80,Large Scale,105.61655536813,46.303736434537
45,1,40,High Variance,Decile 70,0.833333333333333,80,Small Scale,1.06245989630603,37.8848752646211
50,2,40,High Variance,Decile 70,0.8,80,Medium Scale,13.6933569376066,42.0943058495791
50,3,40,High Variance,Decile 70,0.833333333333333,80,Large Scale,173.502063977161,42.0943058495791
50,1,40,Low Variance,Decile 70,0.833333333333333,80,Small Scale,0.283267032687373,42.0943058495791
45,2,40,Low Variance,Decile 70,0.833333333333333,80,Medium Scale,4.60031283879389,37.8848752646211
50,3,40,Low Variance,Decile 70,0.866666666666667,80,Large Scale,65.1400166467863,42.0943058495791
55,1,40,Medium Variance,Decile 70,0.833333333333333,80,Small Scale,0.509108656247813,46.303736434537
50,2,40,Medium Variance,Decile 70,0.833333333333333,80,Medium Scale,9.88391575429538,42.0943058495791
45,3,40,Medium Variance,Decile 70,0.866666666666667,80,Large Scale,105.61655536813,37.8848752646211
40,1,40,High Variance,Decile 80,0.8,80,Small Scale,1.06245989630603,33.6754446796632
45,2,40,High Variance,Decile 80,0.833333333333333,80,Medium Scale,13.6933569376066,37.8848752646211
35,3,40,High Variance,Decile 80,0.8,80,Large Scale,173.502063977161,29.4660140947053
45,1,40,Low Variance,Decile 80,0.866666666666667,80,Small Scale,0.283267032687373,37.8848752646211
45,2,40,Low Variance,Decile 80,0.833333333333333,80,Medium Scale,4.60031283879389,37.8848752646211
50,3,40,Low Variance,Decile 80,0.866666666666667,80,Large Scale,65.1400166467863,42.0943058495791
40,1,40,Medium Variance,Decile 80,0.8,80,Small Scale,0.509108656247813,33.6754446796632
45,2,40,Medium Variance,Decile 80,0.833333333333333,80,Medium Scale,9.88391575429538,37.8848752646211
45,3,40,Medium Variance,Decile 80,0.933333333333333,80,Large Scale,105.61655536813,37.8848752646211
35,1,40,High Variance,Decile 90,0.833333333333333,80,Small Scale,1.06245989630603,29.4660140947053
25,2,40,High Variance,Decile 90,0.8,80,Medium Scale,13.6933569376066,21.0471529247895
25,3,40,High Variance,Decile 90,0.8,80,Large Scale,173.502063977161,21.0471529247895
45,1,40,Low Variance,Decile 90,0.933333333333333,80,Small Scale,0.283267032687373,37.8848752646211
35,2,40,Low Variance,Decile 90,0.833333333333333,80,Medium Scale,4.60031283879389,29.4660140947053
40,3,40,Low Variance,Decile 90,0.9,80,Large Scale,65.1400166467863,33.6754446796632
30,1,40,Medium Variance,Decile 90,0.9,80,Small Scale,0.509108656247813,25.2565835097474
30,2,40,Medium Variance,Decile 90,0.833333333333333,80,Medium Scale,9.88391575429538,25.2565835097474
40,3,40,Medium Variance,Decile 90,0.833333333333333,80,Large Scale,105.61655536813,33.6754446796632
95,1,45,Low Variance,Decile 0,0.8,80,Small Scale,0.217259725155932,76.0868417451466
170,2,45,Low Variance,Decile 0,0.8,80,Medium Scale,5.89289848280795,136.155401017631
115,3,45,Low Variance,Decile 0,0.833333333333333,80,Large Scale,51.3788834103068,92.105124217809
135,1,45,Medium Variance,Decile 0,0.833333333333333,80,Small Scale,0.438580958970623,108.123406690471
270,3,45,Medium Variance,Decile 0,0.8,80,Large Scale,121.584571424324,216.246813380943
210,1,45,High Variance,Decile 10,0.8,80,Small Scale,0.892851692830441,168.191965962956
270,3,45,High Variance,Decile 10,0.8,80,Large Scale,153.851184036802,216.246813380943
80,1,45,Low Variance,Decile 10,0.833333333333333,80,Small Scale,0.217259725155932,64.0731298906497
105,2,45,Low Variance,Decile 10,0.8,80,Medium Scale,5.89289848280795,84.0959829814778
70,3,45,Low Variance,Decile 10,0.8,80,Large Scale,51.3788834103068,56.0639886543185
125,1,45,Medium Variance,Decile 10,0.833333333333333,80,Small Scale,0.438580958970623,100.11426545414
260,2,45,Medium Variance,Decile 10,0.8,80,Medium Scale,11.137139944401,208.237672144612
200,3,45,Medium Variance,Decile 10,0.8,80,Large Scale,121.584571424324,160.182824726624
125,1,45,High Variance,Decile 20,0.8,80,Small Scale,0.892851692830441,100.11426545414
300,2,45,High Variance,Decile 20,0.8,80,Medium Scale,13.5043243644161,240.274237089937
235,3,45,High Variance,Decile 20,0.833333333333333,80,Large Scale,153.851184036802,188.214819053784
70,1,45,Low Variance,Decile 20,0.833333333333333,80,Small Scale,0.217259725155932,56.0639886543185
100,2,45,Low Variance,Decile 20,0.866666666666667,80,Medium Scale,5.89289848280795,80.0914123633122
70,3,45,Low Variance,Decile 20,0.866666666666667,80,Large Scale,51.3788834103068,56.0639886543185
100,1,45,Medium Variance,Decile 20,0.8,80,Small Scale,0.438580958970623,80.0914123633122
160,2,45,Medium Variance,Decile 20,0.8,80,Medium Scale,11.137139944401,128.146259781299
170,3,45,Medium Variance,Decile 20,0.833333333333333,80,Large Scale,121.584571424324,136.155401017631
110,1,45,High Variance,Decile 30,0.8,80,Small Scale,0.892851692830441,88.1005535996434
220,2,45,High Variance,Decile 30,0.8,80,Medium Scale,13.5043243644161,176.201107199287
135,3,45,High Variance,Decile 30,0.833333333333333,80,Large Scale,153.851184036802,108.123406690471
65,1,45,Low Variance,Decile 30,0.833333333333333,80,Small Scale,0.217259725155932,52.0594180361529
90,2,45,Low Variance,Decile 30,0.8,80,Medium Scale,5.89289848280795,72.082271126981
65,3,45,Low Variance,Decile 30,0.866666666666667,80,Large Scale,51.3788834103068,52.0594180361529
90,1,45,Medium Variance,Decile 30,0.8,80,Small Scale,0.438580958970623,72.082271126981
150,2,45,Medium Variance,Decile 30,0.8,80,Medium Scale,11.137139944401,120.137118544968
100,3,45,Medium Variance,Decile 30,0.8,80,Large Scale,121.584571424324,80.0914123633122
95,1,45,High Variance,Decile 40,0.8,80,Small Scale,0.892851692830441,76.0868417451466
125,2,45,High Variance,Decile 40,0.8,80,Medium Scale,13.5043243644161,100.11426545414
90,3,45,High Variance,Decile 40,0.8,80,Large Scale,153.851184036802,72.082271126981
60,1,45,Low Variance,Decile 40,0.8,80,Small Scale,0.217259725155932,48.0548474179873
70,2,45,Low Variance,Decile 40,0.8,80,Medium Scale,5.89289848280795,56.0639886543185
65,3,45,Low Variance,Decile 40,0.866666666666667,80,Large Scale,51.3788834103068,52.0594180361529
80,1,45,Medium Variance,Decile 40,0.933333333333333,80,Small Scale,0.438580958970623,64.0731298906497
95,2,45,Medium Variance,Decile 40,0.8,80,Medium Scale,11.137139944401,76.0868417451466
75,3,45,Medium Variance,Decile 40,0.866666666666667,80,Large Scale,121.584571424324,60.0685592724841
60,1,45,High Variance,Decile 50,0.833333333333333,80,Small Scale,0.892851692830441,48.0548474179873
85,2,45,High Variance,Decile 50,0.833333333333333,80,Medium Scale,13.5043243644161,68.0777005088154
60,3,45,High Variance,Decile 50,0.8,80,Large Scale,153.851184036802,48.0548474179873
55,1,45,Low Variance,Decile 50,0.8,80,Small Scale,0.217259725155932,44.0502767998217
70,2,45,Low Variance,Decile 50,0.8,80,Medium Scale,5.89289848280795,56.0639886543185
65,3,45,Low Variance,Decile 50,0.933333333333333,80,Large Scale,51.3788834103068,52.0594180361529
75,1,45,Medium Variance,Decile 50,0.9,80,Small Scale,0.438580958970623,60.0685592724841
80,2,45,Medium Variance,Decile 50,0.833333333333333,80,Medium Scale,11.137139944401,64.0731298906497
70,3,45,Medium Variance,Decile 50,0.8,80,Large Scale,121.584571424324,56.0639886543185
60,1,45,High Variance,Decile 60,0.833333333333333,80,Small Scale,0.892851692830441,48.0548474179873
65,2,45,High Variance,Decile 60,0.866666666666667,80,Medium Scale,13.5043243644161,52.0594180361529
60,3,45,High Variance,Decile 60,0.8,80,Large Scale,153.851184036802,48.0548474179873
55,1,45,Low Variance,Decile 60,0.833333333333333,80,Small Scale,0.217259725155932,44.0502767998217
55,2,45,Low Variance,Decile 60,0.8,80,Medium Scale,5.89289848280795,44.0502767998217
55,3,45,Low Variance,Decile 60,0.8,80,Large Scale,51.3788834103068,44.0502767998217
60,1,45,Medium Variance,Decile 60,0.833333333333333,80,Small Scale,0.438580958970623,48.0548474179873
70,2,45,Medium Variance,Decile 60,0.833333333333333,80,Medium Scale,11.137139944401,56.0639886543185
65,3,45,Medium Variance,Decile 60,0.833333333333333,80,Large Scale,121.584571424324,52.0594180361529
60,1,45,High Variance,Decile 70,0.833333333333333,80,Small Scale,0.892851692830441,48.0548474179873
55,2,45,High Variance,Decile 70,0.8,80,Medium Scale,13.5043243644161,44.0502767998217
50,3,45,High Variance,Decile 70,0.8,80,Large Scale,153.851184036802,40.0457061816561
