"RT" "zRT" "Pp" "Type" "Prime" "Target" "accTarget" "accPrime"
0.613523185 0.0103617443062085 29 "R" "fazant" "vogel" 1 1
0.653272986 0.245212746373954 29 "R" "louter" "alleen" 1 1
0.559939682 -0.306221963216001 29 "R" "ekster" "zwart" 1 0
0.506650448 -0.621067061542973 29 "R" "marmer" "hard" 1 1
0.919937074 1.82072574786751 29 "R" "ajuin" "wenen" 1 1
0.546992481 -0.382717016079851 29 "R" "cactus" "plant" 1 1
0.586597443 -0.148721756265721 29 "R" "sabel" "degen" 1 1
0.759951413 0.87549352387925 29 "R" "slogan" "leuze" 1 1
0.547010958 -0.38260784969773 29 "R" "saldo" "geld" 1 1
0.54660356 -0.385014851145118 29 "U" "hengst" "opera" 1 1
0.506590605 -0.621420627804015 29 "U" "paniek" "geluid" 1 1
0.866855025 1.5071047463571 29 "U" "lepra" "zijde" 1 0
0.693520188 0.483002508393717 29 "U" "ijzel" "tante" 1 1
0.520204484 -0.540986687388086 29 "U" "okapi" "wapen" 1 1
0.533261955 -0.463840133904195 29 "U" "nummer" "scherp" 1 1
0.546623111 -0.384899339323023 29 "U" "vallei" "bizar" 1 1
0.600207388 -0.0683110588301064 29 "U" "matrak" "sappig" 1 1
1.226619005 3.63267340545254 29 "U" "venkel" "kerk" 1 1
0.479941159 -0.77887170781446 29 "U" "sauna" "lelijk" 1 1
0.546616137 -0.384940543325237 29 "U" "zakmes" "anijs" 1 1
0.546610713 -0.384972589569575 29 "U" "klank" "ziekte" 1 1
0.66690582 0.325758677306368 29 "U" "tenger" "bestek" 1 1
0.453507245 -0.935049375005111 29 "U" "cadeau" "warm" 1 1
0.520182371 -0.541117336097717 29 "U" "sofa" "bergen" 1 1
0.733510554 0.719274824025081 29 "U" "ananas" "brand" 1 1
0.586593986 -0.148742181019901 29 "U" "intens" "wortel" 1 1
0.546608448 -0.384985971712537 29 "U" "balkon" "zebra" 1 1
0.506987751 -0.619074197539692 29 "R" "boete" "straf" 1 1
0.666974545 0.326164720474159 29 "R" "nerts" "pels" 1 1
0.533647537 -0.461562026421864 29 "R" "gezag" "macht" 1 1
0.53365159 -0.461538080362074 29 "R" "appel" "gezond" 1 1
0.533522546 -0.46230050210881 29 "R" "kever" "insect" 1 1
0.480173975 -0.777496177131995 29 "R" "ridder" "harnas" 1 1
0.613521397 0.0103511803893801 29 "R" "mixer" "keuken" 1 1
0.546910405 -0.383201940038231 29 "R" "chemie" "fysica" 1 1
0.693522573 0.483016599524385 29 "R" "gamba" "scampi" 1 1
1.559900403 5.60177685557645 29 "R" "patrijs" "jacht" 1 1
0.49365589 -0.697841910496995 29 "R" "vijgen" "dadels" 1 1
0.573274791 -0.227435060324774 29 "R" "arbeid" "werk" 1 1
0.520186007 -0.541095853770208 29 "R" "oester" "mossel" 1 1
0.560181558 -0.304792903961688 29 "R" "specht" "snavel" 1 1
0.586600423 -0.148704149737674 29 "R" "radijs" "bitter" 1 1
0.62684685 0.0890810334031508 29 "R" "servet" "tafel" 1 1
0.546984315 -0.382765262693284 29 "R" "cement" "mortel" 1 1
0.533300221 -0.463614049541028 29 "R" "oven" "pizza" 1 1
0.519937634 -0.5425632988006 29 "U" "ezel" "vijver" 1 1
0.906648993 1.74221669725849 29 "U" "erwt" "balken" 1 1
0.559953213 -0.306142018943853 29 "U" "satijn" "gevaar" 1 1
0.573666215 -0.225122436957594 29 "U" "tenor" "bezem" 1 1
0.519916594 -0.542687607978488 29 "U" "alarm" "zetel" 1 1
0.546868503 -0.383449506728908 29 "U" "nonkel" "strand" 1 1
0.586404264 -0.149863102400471 29 "U" "taxi" "gewei" 1 1
0.83971566 1.34675911177815 29 "U" "wrat" "terras" 1 1
0.5336923 -0.461297556282616 29 "U" "sober" "getal" 1 1
0.613290608 0.00898762569092505 29 "U" "eclair" "veulen" 1 1
0.826849937 1.2707454497506 29 "U" "libel" "karig" 0 1
0.733657777 0.720144651501133 29 "U" "absurd" "tijger" 1 1
0.546868443 -0.383449861222761 29 "U" "heks" "glad" 1 1
0.51994288 -0.542532304221361 29 "U" "lepel" "hevig" 1 1
0.546855032 -0.383529096507203 29 "U" "zomer" "smal" 1 1
0.746828079 0.79795783658437 29 "U" "orgel" "gebak" 1 1
0.493536979 -0.698544464140141 29 "U" "poema" "stad" 1 1
0.573281646 -0.227394559402036 29 "U" "eland" "pakje" 1 1
0.547001421 0.37467907270782 30 "R" "soepel" "lenig" 1 1
0.360190064 -1.09627265412328 30 "R" "karton" "papier" 1 1
0.413270354 -0.678318705872719 30 "R" "pyjama" "nacht" 1 1
0.45365414 -0.360336969073507 30 "R" "slap" "zwak" 1 1
0.373488009 -0.991564699129653 30 "R" "vracht" "lading" 1 1
0.493535161 -0.0463140014670056 30 "R" "matras" "zacht" 1 1
0.720189035 1.73835751265972 30 "R" "hagel" "winter" 1 1
0.386852562 -0.886332273064273 30 "R" "netjes" "proper" 1 1
0.49350962 -0.0465151111782049 30 "R" "cape" "mantel" 1 1
0.413287997 -0.678179784975546 30 "R" "fazant" "vogel" 1 1
0.386873126 -0.886170352227144 30 "R" "louter" "alleen" 1 1
0.413522989 -0.676329459097385 30 "R" "ekster" "zwart" 1 1
0.41367048 -0.67516811567252 30 "R" "marmer" "hard" 1 1
0.693511069 1.52829533664308 30 "R" "ajuin" "wenen" 1 1
0.440178752 -0.466442109395993 30 "R" "cactus" "plant" 1 1
0.746603966 1.94634855235103 30 "R" "sabel" "degen" 1 1
0.560315669 0.479515397445065 30 "R" "slogan" "leuze" 1 1
0.426603794 -0.573331263419748 30 "R" "saldo" "geld" 1 1
0.453534126 -0.361281958732481 30 "U" "hengst" "opera" 1 1
0.426984876 -0.570330625583986 30 "U" "paniek" "geluid" 1 1
0.639935791 1.10644385526042 30 "U" "lepra" "zijde" 1 1
0.573526442 0.583536960529818 30 "U" "ijzel" "tante" 1 1
0.480345875 -0.150166376017067 30 "U" "okapi" "wapen" 1 0
0.480172962 -0.151527892147704 30 "U" "nummer" "scherp" 1 1
0.373665422 -0.990167750020652 30 "U" "vallei" "bizar" 1 1
0.480203003 -0.15129134945814 30 "U" "matrak" "sappig" 1 0
0.373279005 -0.993210395620764 30 "U" "venkel" "kerk" 1 1
0.45327732 -0.36330404794176 30 "U" "sauna" "lelijk" 1 1
0.479941845 -0.153347706294496 30 "U" "zakmes" "anijs" 1 1
0.413414299 -0.677185283634805 30 "U" "klank" "ziekte" 1 1
0.560332239 0.479645869545396 30 "U" "tenger" "bestek" 1 1
0.480193138 -0.151369026420709 30 "U" "cadeau" "warm" 1 1
0.466975391 -0.255445502747931 30 "U" "sofa" "bergen" 1 1
0.546952307 0.374292349307959 30 "U" "ananas" "brand" 1 1
0.426835418 -0.571507457157393 30 "U" "intens" "wortel" 1 1
0.36015901 -1.09651717316998 30 "U" "balkon" "zebra" 1 1
0.37364608 -0.990320048835656 30 "R" "boete" "straf" 1 1
0.466834307 -0.256556397485601 30 "R" "nerts" "pels" 1 1
0.466900915 -0.256031926413851 30 "R" "gezag" "macht" 1 1
0.466837525 -0.256531058969073 30 "R" "appel" "gezond" 1 1
0.453650057 -0.360369118595875 30 "R" "kever" "insect" 1 1
0.533524692 0.26856337335778 30 "R" "ridder" "harnas" 1 1
0.466879934 -0.256197130706975 30 "R" "mixer" "keuken" 1 1
0.413271844 -0.678306973619883 30 "R" "chemie" "fysica" 1 1
0.440194726 -0.466316330196796 30 "R" "gamba" "scampi" 1 1
0.693654954 1.52942828644129 30 "R" "patrijs" "jacht" 1 1
0.453539789 -0.361237368297708 30 "R" "vijgen" "dadels" 1 1
0.400151998 -0.781612577943811 30 "R" "arbeid" "werk" 1 1
0.400336921 -0.780156495130919 30 "R" "oester" "mossel" 1 1
0.54684639 0.373458359359207 30 "R" "specht" "snavel" 1 1
0.466853589 -0.256404571110308 30 "R" "radijs" "bitter" 1 1
0.480302632 -0.150506871191155 30 "R" "servet" "tafel" 1 1
0.493525088 -0.0463933162205748 30 "R" "cement" "mortel" 1 1
0.40019986 -0.781235712785931 30 "R" "oven" "pizza" 1 1
0.746606469 1.946368260961 30 "U" "ezel" "vijver" 1 1
0.799953163 2.3664198730267 30 "U" "erwt" "balken" 1 1
0.37326467 -0.993323269341841 30 "U" "satijn" "gevaar" 1 1
0.773519278 2.15827958963052 30 "U" "tenor" "bezem" 1 0
0.586611331 0.686567313603818 30 "U" "alarm" "zetel" 1 1
0.733547747 1.84354394671919 30 "U" "nonkel" "strand" 1 1
0.74679786 1.94787527277479 30 "U" "taxi" "gewei" 0 1
0.533540547 0.268688215551549 30 "U" "wrat" "terras" 1 1
0.333493441 -1.30648173526822 30 "U" "sober" "getal" 1 1
0.413517535 -0.676372403867162 30 "U" "eclair" "veulen" 1 1
0.973264277 3.73107075138481 30 "U" "libel" "karig" 1 0
0.440189511 -0.466357393081722 30 "U" "absurd" "tijger" 1 1
0.426563501 -0.57364853030802 30 "U" "heks" "glad" 1 1
0.386757195 -0.887083192363749 30 "U" "lepel" "hevig" 1 1
0.493525833 -0.0463874500941565 30 "U" "zomer" "smal" 1 1
0.439941883 -0.46830721476313 30 "U" "orgel" "gebak" 1 1
0.653494954 1.21320863953011 30 "U" "poema" "stad" 1 0
0.480300754 -0.150521658554126 30 "U" "eland" "pakje" 1 1
0.600187361 -0.123787569233786 31 "R" "soepel" "lenig" 1 1
0.613520801 -0.0622716168988166 31 "R" "karton" "papier" 1 1
0.479916751 -0.678675213536959 31 "R" "pyjama" "nacht" 1 1
0.506837547 -0.554471826897394 31 "R" "slap" "zwak" 1 1
0.640185356 0.0607495610127484 31 "R" "vracht" "lading" 1 1
0.533255458 -0.432588580423456 31 "R" "matras" "zacht" 1 1
0.506861806 -0.5543599041312 31 "R" "hagel" "winter" 1 1
0.733636856 0.491902963257885 31 "R" "netjes" "proper" 1 1
0.720175862 0.429798520197032 31 "R" "cape" "mantel" 1 1
0.466862977 -0.73890088216977 31 "R" "fazant" "vogel" 1 1
0.480310798 -0.676857214845718 31 "R" "louter" "alleen" 1 1
0.613264561 -0.0634538210131567 31 "R" "ekster" "zwart" 1 1
0.41327554 -0.986135070814649 31 "R" "marmer" "hard" 1 1
0.93350035 1.41400507422133 31 "R" "ajuin" "wenen" 1 1
0.786992729 0.738068794450637 31 "R" "cactus" "plant" 1 1
0.853514135 1.04497591225003 31 "R" "sabel" "degen" 1 1
1.120285273 2.27576711163695 31 "R" "slogan" "leuze" 0 1
0.453682274 -0.799712157991267 31 "R" "saldo" "geld" 1 1
0.546866775 -0.369790598223202 31 "U" "hengst" "opera" 1 1
0.387023628 -1.10725245442262 31 "U" "paniek" "geluid" 1 1
1.146584988 2.39710504201076 31 "U" "lepra" "zijde" 1 1
0.506843984 -0.554442128771091 31 "U" "ijzel" "tante" 1 1
1.080183864 2.09075286440525 31 "U" "okapi" "wapen" 1 0
0.506844103 -0.554441579745608 31 "U" "nummer" "scherp" 1 1
0.506853342 -0.554398954145342 31 "U" "vallei" "bizar" 1 1
0.586850286 -0.185320292221095 31 "U" "matrak" "sappig" 1 1
0.533659935 -0.430722461263465 31 "U" "venkel" "kerk" 1 1
0.626841903 -0.000812587894953511 31 "U" "sauna" "lelijk" 1 1
0.466877162 -0.738835437409537 31 "U" "zakmes" "anijs" 1 1
0.573519766 -0.246822772670279 31 "U" "klank" "ziekte" 1 1
0.54699111 -0.369216958867299 31 "U" "tenger" "bestek" 1 1
0.44017905 -0.862011435893475 31 "U" "cadeau" "warm" 1 1
0.453536153 -0.800386310533382 31 "U" "sofa" "bergen" 1 1
0.56017518 -0.308390148854212 31 "U" "ananas" "brand" 1 1
0.493281811 -0.617013377288098 31 "U" "intens" "wortel" 1 1
0.546849787 -0.369868975071057 31 "U" "balkon" "zebra" 1 1
0.4135153 -0.98502889980913 31 "R" "boete" "straf" 1 1
0.573493421 -0.246944319530224 31 "R" "nerts" "pels" 0 0
0.573263168 -0.248006628474726 31 "R" "gezag" "macht" 1 1
0.667043626 0.184664473977425 31 "R" "appel" "gezond" 1 1
0.586836398 -0.185384366724452 31 "R" "kever" "insect" 1 1
0.426849484 -0.92350951491148 31 "R" "ridder" "harnas" 1 1
0.546858609 -0.369828273366808 31 "R" "mixer" "keuken" 1 1
0.933534086 1.41416072063876 31 "R" "chemie" "fysica" 1 1
0.679939866 0.244163334372066 31 "R" "gamba" "scampi" 1 0
0.613260508 -0.0634725201751747 31 "R" "patrijs" "jacht" 1 1
0.600212157 -0.123673168932431 31 "R" "vijgen" "dadels" 1 1
0.680221498 0.245462688528833 31 "R" "arbeid" "werk" 1 1
0.506914794 -0.554115435540774 31 "R" "oester" "mossel" 1 1
0.640329003 0.0614122993612208 31 "R" "specht" "snavel" 1 1
0.506859601 -0.554370077250432 31 "R" "radijs" "bitter" 1 1
0.573503733 -0.246896743473296 31 "R" "servet" "tafel" 1 1
0.693644524 0.307391960165189 31 "R" "cement" "mortel" 1 1
1.173658729 2.52201406480497 31 "R" "oven" "pizza" 1 1
0.60017854 -0.123828266324375 31 "U" "ezel" "vijver" 1 1
0.64035058 0.0615118482925945 31 "U" "erwt" "balken" 1 1
0.47991237 -0.678695425979298 31 "U" "satijn" "gevaar" 1 0
0.613269985 -0.0634287965239431 31 "U" "tenor" "bezem" 1 1
0.45350644 -0.800523396198577 31 "U" "alarm" "zetel" 1 1
0.506794155 -0.554672022811106 31 "U" "nonkel" "strand" 1 1
0.573271096 -0.247970051382084 31 "U" "taxi" "gewei" 1 1
0.466859013 -0.738919170716091 31 "U" "wrat" "terras" 1 1
0.746597171 0.551697443886004 31 "U" "sober" "getal" 1 1
0.626995504 -0.000103925179659689 31 "U" "eclair" "veulen" 1 1
1.293520212 3.07501413643141 31 "U" "libel" "karig" 0 0
0.546967089 -0.369327783582529 31 "U" "absurd" "tijger" 1 1
0.613706887 -0.0614130794541506 31 "U" "heks" "glad" 1 1
0.493665993 -0.615240892347981 31 "U" "lepel" "hevig" 1 1
0.519936144 -0.494039360204105 31 "U" "zomer" "smal" 1 1
0.586847425 -0.18533349190097 31 "U" "orgel" "gebak" 1 1
0.479912996 -0.678692537828441 31 "U" "poema" "stad" 1 1
1.54683876 4.24373966595205 31 "U" "eland" "pakje" 1 0
0.560135782 0.140476904797961 32 "R" "soepel" "lenig" 1 1
0.506825149 -0.342650287067306 32 "R" "karton" "papier" 1 1
0.413490027 -1.18849909539532 32 "R" "pyjama" "nacht" 1 1
0.46681422 -0.705249016136806 32 "R" "slap" "zwak" 1 1
0.546983898 0.0212880595884556 32 "R" "vracht" "lading" 1 1
0.546845615 0.0200348709896119 32 "R" "matras" "zacht" 1 1
0.493512243 -0.463298392884137 32 "R" "hagel" "winter" 1 1
0.453529686 -0.825640000927001 32 "R" "netjes" "proper" 1 1
0.613524199 0.624309013550858 32 "R" "cape" "mantel" 1 0
0.440218925 -0.946268667698219 32 "R" "fazant" "vogel" 1 1
0.426858783 -1.06734484939318 32 "R" "louter" "alleen" 1 1
0.626938403 0.745875131695204 32 "R" "ekster" "zwart" 1 1
0.586979508 0.383747960341057 32 "R" "marmer" "hard" 1 1
0.413274556 -1.19045179963649 32 "R" "ajuin" "wenen" 1 1
0.426841795 -1.06749880300944 32 "R" "cactus" "plant" 1 1
0.453504235 -0.825870650414133 32 "R" "sabel" "degen" 0 0
0.640195906 0.866021148260704 32 "R" "slogan" "leuze" 1 1
0.493522018 -0.463209807023592 32 "R" "saldo" "geld" 1 1
0.466859579 -0.704837950556402 32 "U" "hengst" "opera" 1 1
0.39993754 -1.31131840213851 32 "U" "paniek" "geluid" 1 1
0.586995304 0.3838911114667 32 "U" "lepra" "zijde" 1 1
0.747035086 1.83425037590067 32 "U" "ijzel" "tante" 1 1
0.46686545 -0.704784744665123 32 "U" "okapi" "wapen" 1 1
0.559934497 0.138652761070111 32 "U" "nummer" "scherp" 1 1
0.586849391 0.382568776052926 32 "U" "vallei" "bizar" 1 1
0.58659178 0.380234178393513 32 "U" "matrak" "sappig" 1 0
0.640327632 0.867214914098668 32 "U" "venkel" "kerk" 1 0
0.413658977 -1.18696798735041 32 "U" "sauna" "lelijk" 1 1
0.746576309 1.83009271294997 32 "U" "zakmes" "anijs" 0 1
0.546847939 0.0200559322213158 32 "U" "klank" "ziekte" 1 1
0.493530661 -0.463131479904136 32 "U" "tenger" "bestek" 0 0
0.480196089 -0.583975933675398 32 "U" "cadeau" "warm" 1 1
0.520187557 -0.221553569765188 32 "U" "sofa" "bergen" 1 1
0.613514662 0.62422258456344 32 "U" "ananas" "brand" 1 1
0.800301611 2.31697783936318 32 "U" "intens" "wortel" 1 1
0.906977117 3.2837237726667 32 "U" "balkon" "zebra" 1 1
0.546854258 0.0201131981090686 32 "R" "boete" "straf" 1 1
0.586552024 0.379873889956499 32 "R" "nerts" "pels" 1 1
0.493662506 -0.461936635629609 32 "R" "gezag" "macht" 1 1
0.413520455 -1.18822334188487 32 "R" "appel" "gezond" 1 1
0.773526132 2.0743252717203 32 "R" "kever" "insect" 1 1
0.626844883 0.745027607431456 32 "R" "ridder" "harnas" 1 1
0.533517003 -0.10075557032857 32 "R" "mixer" "keuken" 1 1
0.600195408 0.503516950046585 32 "R" "chemie" "fysica" 1 1
0.560186505 0.140936581586135 32 "R" "gamba" "scampi" 1 0
0.453528404 -0.825651619041908 32 "R" "patrijs" "jacht" 1 1
0.453645885 -0.824586948404297 32 "R" "vijgen" "dadels" 1 1
0.506989956 -0.341156724927278 32 "R" "arbeid" "werk" 1 1
0.586855888 0.382627655064277 32 "R" "oester" "mossel" 1 1
0.453269273 -0.827999991689354 32 "R" "specht" "snavel" 1 1
0.453580618 -0.825178430077972 32 "R" "radijs" "bitter" 1 1
0.520180583 -0.221616771585284 32 "R" "servet" "tafel" 1 1
0.653521538 0.986784583352348 32 "R" "cement" "mortel" 1 1
0.453499943 -0.825909546630344 32 "R" "oven" "pizza" 1 1
0.426960498 -1.06642305800645 32 "U" "ezel" "vijver" 1 1
0.400323898 -1.30781703580518 32 "U" "erwt" "balken" 1 1
0.640174091 0.865823449994947 32 "U" "satijn" "gevaar" 1 1
0.453502923 -0.825882540403804 32 "U" "tenor" "bezem" 1 1
0.493516296 -0.463261662603545 32 "U" "alarm" "zetel" 1 1
0.573491812 0.26151582152529 32 "U" "nonkel" "strand" 1 1
0.746856391 1.83263095386998 32 "U" "taxi" "gewei" 1 1
0.493646801 -0.462078962068468 32 "U" "wrat" "terras" 1 1
0.66681993 1.10730115615844 32 "U" "sober" "getal" 1 1
0.800178409 2.31586132220811 32 "U" "eclair" "veulen" 1 1
0.706846118 1.47003816979531 32 "U" "libel" "karig" 1 1
0.440174222 -0.946673788283787 32 "U" "absurd" "tijger" 1 1
0.613653302 0.625479008471973 32 "U" "heks" "glad" 1 1
0.506993115 -0.341128096514648 32 "U" "lepel" "hevig" 1 1
0.506855786 -0.342372639496001 32 "U" "zomer" "smal" 1 1
0.466987252 -0.70368091499903 32 "U" "orgel" "gebak" 1 1
0.453276724 -0.827932467060513 32 "U" "poema" "stad" 1 1
0.480339587 -0.582675484180111 32 "U" "eland" "pakje" 1 1
0.493698657 -0.83006525335123 33 "R" "soepel" "lenig" 1 1
0.506601393 -0.73030486246954 33 "R" "karton" "papier" 1 1
0.506849647 -0.728385431111884 33 "R" "pyjama" "nacht" 1 1
0.413685232 -1.44870695490839 33 "R" "slap" "zwak" 1 1
0.586859226 -0.109773465764416 33 "R" "vracht" "lading" 1 1
0.506847978 -0.728398335358889 33 "R" "matras" "zacht" 1 1
0.546838403 -0.41920341503153 33 "R" "hagel" "winter" 1 1
0.639925957 0.30052384074279 33 "R" "netjes" "proper" 1 1
0.586839199 -0.109928308996749 33 "R" "cape" "mantel" 1 0
0.546844244 -0.419158254032875 33 "R" "fazant" "vogel" 1 1
0.506609917 -0.730238957255957 33 "R" "louter" "alleen" 1 1
0.520181239 -0.625309244092695 33 "R" "ekster" "zwart" 1 1
0.439929038 -1.24579709572944 33 "R" "marmer" "hard" 1 1
0.493687838 -0.83014890287091 33 "R" "ajuin" "wenen" 1 1
0.387001127 -1.65502108434017 33 "R" "cactus" "plant" 1 1
0.81326586 1.64074009244897 33 "R" "sabel" "degen" 1 0
0.533503771 -0.522303106491039 33 "R" "slogan" "leuze" 0 0
0.400176406 -1.5531534662617 33 "R" "saldo" "geld" 1 1
0.60019213 -0.00668713472361388 33 "U" "hengst" "opera" 1 1
0.613518119 0.0963457314471819 33 "U" "paniek" "geluid" 1 1
0.520174086 -0.625364549112962 33 "U" "lepra" "zijde" 1 1
0.679922819 0.609768530176182 33 "U" "ijzel" "tante" 1 1
0.760191083 1.23038057649216 33 "U" "okapi" "wapen" 1 0
0.560180783 -0.316043818176099 33 "U" "nummer" "scherp" 1 1
0.506840706 -0.728454560454287 33 "U" "vallei" "bizar" 1 1
0.826848686 1.74575875136271 33 "U" "matrak" "sappig" 1 1
0.480205983 -0.934386881901891 33 "U" "venkel" "kerk" 1 1
0.506839752 -0.728461936518782 33 "U" "sauna" "lelijk" 1 1
0.46684894 -1.03765984902325 33 "U" "zakmes" "anijs" 1 1
0.413478762 -1.45030332391923 33 "U" "klank" "ziekte" 1 1
0.773266315 1.33147465880065 33 "U" "tenger" "bestek" 1 1
0.573461831 -0.213358423404129 33 "U" "cadeau" "warm" 1 1
0.439971656 -1.24546758512497 33 "U" "sofa" "bergen" 1 0
0.693249643 0.712807852336343 33 "U" "ananas" "brand" 1 1
0.453530639 -1.14063327370155 33 "U" "intens" "wortel" 1 1
0.586844265 -0.109889140084031 33 "U" "balkon" "zebra" 1 1
0.640309632 0.303490309867752 33 "R" "boete" "straf" 1 1
0.546960831 -0.418256835551421 33 "R" "nerts" "pels" 1 1
0.613514364 0.0963166988243525 33 "R" "gezag" "macht" 1 1
0.626841903 0.199361549167022 33 "R" "appel" "gezond" 1 1
0.893561602 2.26156459107123 33 "R" "kever" "insect" 1 1
0.6668455 0.508658311760138 33 "R" "ridder" "harnas" 1 1
0.506832123 -0.728520921839573 33 "R" "mixer" "keuken" 1 1
0.573516428 -0.21293629448039 33 "R" "chemie" "fysica" 1 1
0.639933884 0.30058513011727 33 "R" "gamba" "scampi" 1 0
0.559932649 -0.317962321726899 33 "R" "patrijs" "jacht" 1 1
0.733264446 1.02219125662624 33 "R" "vijgen" "dadels" 1 1
0.613649249 0.0973595923877075 33 "R" "arbeid" "werk" 1 1
0.626844227 0.199379517693109 33 "R" "oester" "mossel" 1 1
0.573291004 -0.21467921058393 33 "R" "specht" "snavel" 1 1
0.639936268 0.300603562546784 33 "R" "radijs" "bitter" 1 1
0.653508067 0.405536963742293 33 "R" "servet" "tafel" 1 1
0.626862824 0.199523304560424 33 "R" "cement" "mortel" 1 1
0.626836419 0.19931914839376 33 "R" "oven" "pizza" 1 1
0.613525748 0.096404716767973 33 "U" "ezel" "vijver" 1 1
1.080177903 3.70443028503376 33 "U" "erwt" "balken" 1 1
0.546870828 -0.418952713887653 33 "U" "satijn" "gevaar" 1 1
0.640337825 0.303708290356551 33 "U" "tenor" "bezem" 1 1
0.986924827 2.98342325887435 33 "U" "alarm" "zetel" 1 1
0.679965615 0.610099417027481 33 "U" "nonkel" "strand" 1 1
0.799940765 1.53771413843924 33 "U" "taxi" "gewei" 1 1
0.520009339 -0.626638327412121 33 "U" "wrat" "terras" 1 1
0.59993583 -0.00866877553088043 33 "U" "sober" "getal" 1 1
0.76017046 1.23022112515244 33 "U" "eclair" "veulen" 1 1
0.586587071 -0.111877693052365 33 "U" "libel" "karig" 0 1
0.78684175 1.43643617254386 33 "U" "absurd" "tijger" 1 1
0.546839654 -0.419193742645069 33 "U" "heks" "glad" 1 1
0.640194714 0.302601795633303 33 "U" "lepel" "hevig" 1 1
0.5201267 -0.625730924576454 33 "U" "zomer" "smal" 1 1
0.613237262 0.0941742226988155 33 "U" "orgel" "gebak" 1 1
0.480220258 -0.934276511544794 33 "U" "poema" "stad" 1 0
0.626846552 0.19939749395092 33 "U" "eland" "pakje" 1 1
0.693271637 -0.0823053784629788 34 "R" "soepel" "lenig" 1 1
0.666790485 -0.155423669663649 34 "R" "karton" "papier" 1 1
0.50685221 -0.597036382191522 34 "R" "pyjama" "nacht" 1 1
0.520184338 -0.560224448276086 34 "R" "slap" "zwak" 1 1
0.626891494 -0.265590555248949 34 "R" "vracht" "lading" 1 1
0.533574879 -0.523251227618143 34 "R" "matras" "zacht" 1 1
0.42660743 -0.818603827269958 34 "R" "hagel" "winter" 1 1
2.079917908 3.74642555572378 34 "R" "netjes" "proper" 1 1
0.61350739 -0.302546002418772 34 "R" "cape" "mantel" 1 1
0.400329918 -0.891159838973872 34 "R" "fazant" "vogel" 1 1
0.506973922 -0.596700317753743 34 "R" "louter" "alleen" 1 1
0.479923934 -0.671389247433186 34 "R" "ekster" "zwart" 1 1
0.693245173 -0.0823784493950265 34 "R" "marmer" "hard" 1 1
0.733536959 0.0288730000035154 34 "R" "ajuin" "wenen" 1 1
0.573669672 -0.412543704387863 34 "R" "cactus" "plant" 1 1
2.133484364 3.8943302891884 34 "R" "sabel" "degen" 0 0
0.853653729 0.360532777000526 34 "R" "slogan" "leuze" 1 1
1.173512936 1.24371031552459 34 "R" "saldo" "geld" 1 1
0.573529541 -0.412930626348971 34 "U" "hengst" "opera" 1 1
0.60023576 -0.339190892605103 34 "U" "paniek" "geluid" 1 1
1.146881461 1.17017696077652 34 "U" "lepra" "zijde" 1 1
0.493565619 -0.633722581862979 34 "U" "ijzel" "tante" 1 1
1.733501434 2.78991956147393 34 "U" "okapi" "wapen" 1 0
0.573519528 -0.412958273690363 34 "U" "nummer" "scherp" 1 1
0.960176468 0.654657468014535 34 "U" "vallei" "bizar" 1 1
2.040005445 3.63622147199774 34 "U" "matrak" "sappig" 1 1
0.533470094 -0.523540554160412 34 "U" "venkel" "kerk" 1 1
0.586557806 -0.376957702130662 34 "U" "sauna" "lelijk" 1 1
0.519968987 -0.560819063537852 34 "U" "zakmes" "anijs" 1 1
0.480004758 -0.671166080677903 34 "U" "klank" "ziekte" 1 1
0.520176589 -0.560245844385988 34 "U" "tenger" "bestek" 1 1
0.560187638 -0.449769550453371 34 "U" "cadeau" "warm" 1 1
0.613651574 -0.302147889538393 34 "U" "sofa" "bergen" 1 1
0.786963105 0.176390317262127 34 "U" "ananas" "brand" 1 1
0.678968191 -0.121799261878665 34 "U" "intens" "wortel" 1 1
0.506615818 -0.597689094697893 34 "U" "balkon" "zebra" 1 1
0.55995065 -0.450423908601954 34 "R" "boete" "straf" 1 1
0.586617172 -0.376793784017303 34 "R" "nerts" "pels" 1 0
0.680204093 -0.118386757682039 34 "R" "gezag" "macht" 1 1
0.42660293 -0.818616252420888 34 "R" "appel" "gezond" 1 1
0.426856935 -0.817914907873777 34 "R" "kever" "insect" 1 1
0.640221715 -0.228783886836363 34 "R" "ridder" "harnas" 1 1
0.733517289 0.0288186882882275 34 "R" "mixer" "keuken" 1 1
0.746851861 0.0656373704411906 34 "R" "chemie" "fysica" 1 1
0.573522925 -0.412948894081982 34 "R" "gamba" "scampi" 1 1
0.906590402 0.506698588503313 34 "R" "patrijs" "jacht" 1 1
0.666597784 -0.155955744999067 34 "R" "vijgen" "dadels" 1 1
0.506875992 -0.596970716649428 34 "R" "arbeid" "werk" 1 1
0.666841507 -0.155282790541259 34 "R" "oester" "mossel" 1 1
0.586853147 -0.376142222908252 34 "R" "specht" "snavel" 1 1
0.840106487 0.323126882214606 34 "R" "radijs" "bitter" 1 1
0.773249447 0.138524923827944 34 "R" "servet" "tafel" 1 0
0.600180089 -0.339344608288977 34 "R" "cement" "mortel" 1 1
0.520215571 -0.560138209445197 34 "R" "oven" "pizza" 1 1
0.506833553 -0.597087896867278 34 "U" "ezel" "vijver" 1 1
0.880182624 0.433782893530275 34 "U" "erwt" "balken" 1 1
